Time,Channel A,Channel B
(ms),(mV),(V)

-475.93471284,-0.79348120,-0.08728294
-475.89375284,-5.55436900,-0.08728294
-475.85279284,-9.52177400,-0.09521775
-475.81183284,-7.14133100,-0.08728294
-475.77087284,-0.79348120,-0.08728294
-475.72991284,4.76088700,-0.08728294
-475.68895284,7.93481200,-0.08728294
-475.64799284,7.93481200,-0.08728294
-475.60703284,4.76088700,-0.09521775
-475.56607284,-3.96740600,-0.10315260
-475.52511284,-8.72829300,-0.08728294
-475.48415284,-10.31526000,-0.07934812
-475.44319284,-5.55436900,-0.08728294
-475.40223285,1.58696200,-0.09521775
-475.36127285,4.76088700,-0.07934812
-475.32031285,8.72829300,-0.09521775
-475.27935285,5.55436900,-0.09521775
-475.23839285,0.00000000,-0.08728294
-475.19743285,-7.14133100,-0.08728294
-475.15647285,-10.31526000,-0.09521775
-475.11551285,-9.52177400,-0.10315260
-475.07455285,-2.38044400,-0.08728294
-475.03359285,3.17392500,-0.09521775
-474.99263285,8.72829300,-0.09521775
-474.95167285,7.93481200,-0.09521775
-474.91071285,5.55436900,-0.09521775
-474.86975285,-1.58696200,-0.09521775
-474.82879285,-7.93481200,-0.08728294
-474.78783285,-10.31526000,-0.08728294
-474.74687285,-4.76088700,-0.10315260
-474.70591285,1.58696200,-0.09521775
-474.66495285,5.55436900,-0.09521775
-474.62399285,7.14133100,-0.10315260
-474.58303285,7.93481200,-0.08728294
-474.54207285,1.58696200,-0.09521775
-474.50111285,-3.96740600,-0.09521775
-474.46015285,-9.52177400,-0.09521775
-474.41919285,-9.52177400,-0.09521775
-474.37823285,-2.38044400,-0.09521775
-474.33727285,3.17392500,-0.08728294
-474.29631285,7.14133100,-0.08728294
-474.25535285,7.93481200,-0.10315260
-474.21439285,5.55436900,-0.10315260
-474.17343285,-0.79348120,-0.09521775
-474.13247285,-6.34785000,-0.10315260
-474.09151285,-10.31526000,-0.09521775
-474.05055285,-7.14133100,-0.09521775
-474.00959285,0.79348120,-0.09521775
-473.96863285,6.34785000,-0.09521775
-473.92767285,7.93481200,-0.09521775
-473.88671285,7.93481200,-0.10315260
-473.84575285,3.96740600,-0.09521775
-473.80479285,-3.17392500,-0.10315260
-473.76383286,-10.31526000,-0.08728294
-473.72287286,-10.31526000,-0.09521775
-473.68191286,-3.96740600,-0.10315260
-473.64095286,3.96740600,-0.09521775
-473.59999286,7.93481200,-0.09521775
-473.55903286,7.93481200,-0.08728294
-473.51807286,4.76088700,-0.09521775
-473.47711286,-1.58696200,-0.10315260
-473.43615286,-6.34785000,-0.09521775
-473.39519286,-11.10874000,-0.09521775
-473.35423286,-8.72829300,-0.10315260
-473.31327286,0.00000000,-0.09521775
-473.27231286,3.96740600,-0.09521775
-473.23135286,8.72829300,-0.11108740
-473.19039286,7.14133100,-0.10315260
-473.14943286,3.17392500,-0.10315260
-473.10847286,-0.79348120,-0.10315260
-473.06751286,-10.31526000,-0.10315260
-473.02655286,-10.31526000,-0.09521775
-472.98559286,-6.34785000,-0.10315260
-472.94463286,3.17392500,-0.10315260
-472.90367286,7.93481200,-0.10315260
-472.86271286,8.72829300,-0.11108740
-472.82175286,7.93481200,-0.09521775
-472.78079286,1.58696200,-0.10315260
-472.73983286,-4.76088700,-0.10315260
-472.69887286,-9.52177400,-0.09521775
-472.65791286,-6.34785000,-0.09521775
-472.61695286,-0.79348120,-0.10315260
-472.57599286,3.17392500,-0.10315260
-472.53503286,7.93481200,-0.09521775
-472.49407286,7.93481200,-0.11108740
-472.45311286,4.76088700,-0.11108740
-472.41215286,-2.38044400,-0.10315260
-472.37119286,-9.52177400,-0.11108740
-472.33023286,-11.10874000,-0.09521775
-472.28927286,-6.34785000,-0.10315260
-472.24831286,1.58696200,-0.10315260
-472.20735286,5.55436900,-0.10315260
-472.16639286,8.72829300,-0.10315260
-472.12543287,6.34785000,-0.10315260
-472.08447287,2.38044400,-0.10315260
-472.04351287,-4.76088700,-0.10315260
-472.00255287,-10.31526000,-0.10315260
-471.96159287,-10.31526000,-0.09521775
