Time,Channel A,Channel B
(s),(mV),(V)

-0.38316029,7.14133100,-0.28571430
-0.38311933,6.34785000,-0.26981410
-0.38307837,5.55436900,-0.28571430
-0.38303741,4.76088700,-0.27774890
-0.38299645,0.00000000,-0.27774890
-0.38295549,-0.79348120,-0.27774890
-0.38291453,-3.96740600,-0.27774890
-0.38287357,-5.55436900,-0.27774890
-0.38283261,-7.93481200,-0.26981410
-0.38279165,-7.93481200,-0.27774890
-0.38275069,-9.52177400,-0.26981410
-0.38270973,-7.14133100,-0.27774890
-0.38266877,-6.34785000,-0.27774890
-0.38262781,-3.96740600,-0.28571430
-0.38258685,-3.96740600,-0.26981410
-0.38254589,1.58696200,-0.26981410
-0.38250493,2.38044400,-0.26981410
-0.38246397,4.76088700,-0.27774890
-0.38242301,7.14133100,-0.26981410
-0.38238205,7.93481200,-0.27774890
-0.38234109,7.93481200,-0.26187930
-0.38230013,5.55436900,-0.26187930
-0.38225917,7.14133100,-0.26187930
-0.38221821,4.76088700,-0.26187930
-0.38217725,3.17392500,-0.26981410
-0.38213629,-0.79348120,-0.27774890
-0.38209533,-3.17392500,-0.27774890
-0.38205437,-3.96740600,-0.27774890
-0.38201341,-7.14133100,-0.27774890
-0.38197245,-7.93481200,-0.26187930
-0.38193149,-7.93481200,-0.26981410
-0.38189053,-7.93481200,-0.26187930
-0.38184957,-6.34785000,-0.26981410
-0.38180861,-4.76088700,-0.27774890
-0.38176765,-3.96740600,-0.26981410
-0.38172669,-1.58696200,-0.26981410
-0.38168573,2.38044400,-0.27774890
-0.38164477,3.96740600,-0.28571430
-0.38160381,5.55436900,-0.26187930
-0.38156285,7.14133100,-0.26981410
-0.38152189,7.14133100,-0.28571430
-0.38148093,7.93481200,-0.26981410
-0.38143997,5.55436900,-0.28571430
-0.38139901,5.55436900,-0.26981410
-0.38135805,3.17392500,-0.28571430
-0.38131709,1.58696200,-0.26981410
-0.38127613,-0.79348120,-0.27774890
-0.38123517,-3.96740600,-0.27774890
-0.38119421,-3.96740600,-0.26981410
-0.38115325,-7.14133100,-0.26981410
-0.38111229,-8.72829300,-0.27774890
-0.38107133,-7.93481200,-0.26981410
-0.38103037,-7.93481200,-0.27774890
-0.38098941,-7.14133100,-0.26981410
-0.38094845,-3.96740600,-0.27774890
-0.38090749,-0.79348120,-0.27774890
-0.38086653,1.58696200,-0.27774890
-0.38082557,2.38044400,-0.27774890
-0.38078461,5.55436900,-0.27774890
-0.38074365,5.55436900,-0.28571430
-0.38070269,6.34785000,-0.26187930
-0.38066173,7.93481200,-0.27774890
-0.38062077,7.93481200,-0.26981410
-0.38057981,7.14133100,-0.28571430
-0.38053885,5.55436900,-0.26187930
-0.38049789,3.17392500,-0.27774890
-0.38045693,1.58696200,-0.26981410
-0.38041597,-0.79348120,-0.26981410
-0.38037501,-3.17392500,-0.29364910
-0.38033405,-5.55436900,-0.28571430
-0.38029309,-8.72829300,-0.28571430
-0.38025213,-8.72829300,-0.27774890
-0.38021117,-9.52177400,-0.28571430
-0.38017021,-7.93481200,-0.27774890
-0.38012925,-4.76088700,-0.27774890
-0.38008829,-3.96740600,-0.28571430
-0.38004733,-0.79348120,-0.28571430
-0.38000637,1.58696200,-0.27774890
-0.37996541,2.38044400,-0.26981410
-0.37992445,5.55436900,-0.28571430
-0.37988349,6.34785000,-0.28571430
-0.37984253,8.72829300,-0.27774890
-0.37980157,7.93481200,-0.28571430
-0.37976061,7.14133100,-0.28571430
-0.37971965,7.14133100,-0.27774890
-0.37967869,4.76088700,-0.29364910
-0.37963773,2.38044400,-0.27774890
-0.37959677,1.58696200,-0.28571430
-0.37955581,-0.79348120,-0.27774890
-0.37951485,-4.76088700,-0.28571430
-0.37947389,-3.96740600,-0.27774890
-0.37943293,-5.55436900,-0.27774890
-0.37939197,-8.72829300,-0.27774890
-0.37935101,-7.93481200,-0.28571430
-0.37931005,-7.14133100,-0.26981410
-0.37926909,-4.76088700,-0.27774890
-0.37922813,-3.96740600,-0.27774890
-0.37918717,-2.38044400,-0.28571430
-0.37914621,-0.79348120,-0.28571430
-0.37910525,2.38044400,-0.27774890
-0.37906429,3.17392500,-0.28571430
-0.37902333,7.14133100,-0.27774890
-0.37898237,6.34785000,-0.28571430
-0.37894141,7.93481200,-0.27774890
-0.37890045,7.93481200,-0.27774890
-0.37885949,7.14133100,-0.28571430
-0.37881853,6.34785000,-0.29364910
-0.37877757,4.76088700,-0.28571430
-0.37873661,1.58696200,-0.27774890
-0.37869565,0.00000000,-0.28571430
-0.37865469,-2.38044400,-0.28571430
-0.37861373,-4.76088700,-0.27774890
-0.37857277,-8.72829300,-0.28571430
-0.37853181,-8.72829300,-0.27774890
-0.37849085,-10.31526000,-0.28571430
-0.37844989,-8.72829300,-0.28571430
-0.37840893,-7.14133100,-0.27774890
-0.37836797,-6.34785000,-0.28571430
-0.37832701,-2.38044400,-0.27774890
-0.37828605,-0.79348120,-0.27774890
-0.37824509,2.38044400,-0.27774890
-0.37820413,3.96740600,-0.28571430
-0.37816317,5.55436900,-0.28571430
-0.37812221,5.55436900,-0.27774890
-0.37808125,7.93481200,-0.27774890
-0.37804029,7.93481200,-0.27774890
-0.37799933,7.14133100,-0.26981410
-0.37795837,6.34785000,-0.27774890
-0.37791741,4.76088700,-0.28571430
-0.37787645,2.38044400,-0.27774890
-0.37783549,-0.79348120,-0.28571430
-0.37779453,-2.38044400,-0.26187930
-0.37775357,-3.96740600,-0.28571430
-0.37771261,-6.34785000,-0.27774890
-0.37767165,-7.93481200,-0.28571430
-0.37763069,-8.72829300,-0.29364910
-0.37758973,-9.52177400,-0.27774890
-0.37754877,-7.14133100,-0.28571430
-0.37750781,-4.76088700,-0.27774890
-0.37746685,-5.55436900,-0.27774890
-0.37742589,-0.79348120,-0.28571430
-0.37738493,-0.79348120,-0.28571430
-0.37734397,2.38044400,-0.28571430
-0.37730301,5.55436900,-0.29364910
-0.37726205,5.55436900,-0.27774890
-0.37722109,6.34785000,-0.29364910
-0.37718013,8.72829300,-0.27774890
-0.37713917,7.93481200,-0.27774890
-0.37709821,7.14133100,-0.28571430
-0.37705725,5.55436900,-0.27774890
-0.37701629,3.17392500,-0.27774890
-0.37697533,2.38044400,-0.28571430
-0.37693437,0.00000000,-0.27774890
-0.37689341,-1.58696200,-0.28571430
-0.37685245,-4.76088700,-0.30158390
-0.37681149,-5.55436900,-0.28571430
-0.37677053,-7.93481200,-0.26981410
-0.37672957,-9.52177400,-0.27774890
-0.37668861,-7.93481200,-0.27774890
-0.37664765,-7.14133100,-0.28571430
-0.37660669,-6.34785000,-0.28571430
-0.37656573,-3.96740600,-0.27774890
-0.37652477,-0.79348120,-0.28571430
-0.37648381,1.58696200,-0.28571430
-0.37644285,3.17392500,-0.28571430
-0.37640189,5.55436900,-0.28571430
-0.37636093,6.34785000,-0.28571430
-0.37631997,7.93481200,-0.27774890
-0.37627901,7.14133100,-0.27774890
-0.37623805,7.14133100,-0.27774890
-0.37619709,7.14133100,-0.29364910
-0.37615613,5.55436900,-0.28571430
-0.37611517,3.96740600,-0.28571430
-0.37607421,2.38044400,-0.28571430
-0.37603325,0.79348120,-0.28571430
-0.37599229,-3.96740600,-0.28571430
-0.37595133,-4.76088700,-0.28571430
-0.37591037,-7.93481200,-0.28571430
-0.37586941,-10.31526000,-0.29364910
-0.37582845,-8.72829300,-0.28571430
-0.37578749,-8.72829300,-0.28571430
-0.37574653,-7.14133100,-0.28571430
-0.37570557,-5.55436900,-0.28571430
-0.37566461,-3.96740600,-0.28571430
-0.37562365,-0.79348120,-0.28571430
-0.37558269,2.38044400,-0.27774890
-0.37554173,4.76088700,-0.28571430
-0.37550077,4.76088700,-0.28571430
-0.37545981,5.55436900,-0.27774890
-0.37541885,6.34785000,-0.29364910
-0.37537789,7.93481200,-0.28571430
-0.37533693,7.14133100,-0.29364910
-0.37529597,6.34785000,-0.28571430
-0.37525501,5.55436900,-0.28571430
-0.37521405,3.17392500,-0.29364910
-0.37517309,1.58696200,-0.29364910
-0.37513213,-1.58696200,-0.29364910
-0.37509117,-1.58696200,-0.28571430
-0.37505021,-7.14133100,-0.28571430
-0.37500925,-8.72829300,-0.28571430
-0.37496829,-7.93481200,-0.29364910
-0.37492733,-9.52177400,-0.28571430
-0.37488637,-8.72829300,-0.28571430
-0.37484541,-7.93481200,-0.28571430
-0.37480445,-5.55436900,-0.28571430
-0.37476349,-3.96740600,-0.30158390
-0.37472253,2.38044400,-0.28571430
-0.37468157,1.58696200,-0.27774890
-0.37464061,3.96740600,-0.28571430
-0.37459965,5.55436900,-0.28571430
-0.37455869,7.93481200,-0.28571430
-0.37451773,7.14133100,-0.28571430
-0.37447677,7.93481200,-0.28571430
-0.37443581,6.34785000,-0.28571430
-0.37439485,5.55436900,-0.27774890
-0.37435389,5.55436900,-0.28571430
-0.37431293,2.38044400,-0.28571430
-0.37427197,0.00000000,-0.28571430
-0.37423101,-3.17392500,-0.27774890
-0.37419005,-3.17392500,-0.28571430
-0.37414909,-7.14133100,-0.29364910
-0.37410813,-7.93481200,-0.29364910
-0.37406717,-8.72829300,-0.28571430
-0.37402621,-7.93481200,-0.30158390
-0.37398525,-7.93481200,-0.28571430
-0.37394429,-7.14133100,-0.29364910
-0.37390333,-3.96740600,-0.29364910
-0.37386237,-1.58696200,-0.27774890
-0.37382141,-0.79348120,-0.29364910
-0.37378045,3.17392500,-0.29364910
-0.37373949,3.96740600,-0.28571430
-0.37369853,5.55436900,-0.29364910
-0.37365757,5.55436900,-0.28571430
-0.37361661,7.93481200,-0.30158390
-0.37357565,7.93481200,-0.29364910
-0.37353469,7.14133100,-0.28571430
-0.37349373,5.55436900,-0.30158390
-0.37345277,5.55436900,-0.28571430
-0.37341181,2.38044400,-0.29364910
-0.37337085,-0.79348120,-0.29364910
-0.37332989,-2.38044400,-0.28571430
-0.37328893,-4.76088700,-0.28571430
-0.37324797,-7.14133100,-0.28571430
-0.37320701,-8.72829300,-0.28571430
-0.37316605,-8.72829300,-0.28571430
-0.37312509,-7.93481200,-0.28571430
-0.37308413,-6.34785000,-0.28571430
-0.37304317,-5.55436900,-0.28571430
-0.37300221,-3.96740600,-0.29364910
-0.37296125,0.00000000,-0.29364910
-0.37292029,0.79348120,-0.29364910
-0.37287933,2.38044400,-0.28571430
-0.37283837,3.96740600,-0.28571430
-0.37279741,6.34785000,-0.28571430
-0.37275645,7.93481200,-0.27774890
-0.37271549,5.55436900,-0.29364910
-0.37267453,7.14133100,-0.28571430
-0.37263357,6.34785000,-0.28571430
-0.37259261,5.55436900,-0.30158390
-0.37255165,4.76088700,-0.28571430
-0.37251069,1.58696200,-0.29364910
-0.37246973,-0.79348120,-0.29364910
-0.37242877,-3.96740600,-0.29364910
-0.37238781,-4.76088700,-0.27774890
-0.37234685,-5.55436900,-0.29364910
-0.37230589,-7.93481200,-0.29364910
-0.37226493,-7.93481200,-0.29364910
-0.37222397,-7.93481200,-0.28571430
-0.37218301,-7.93481200,-0.27774890
-0.37214205,-4.76088700,-0.30158390
-0.37210109,-3.17392500,-0.28571430
-0.37206013,-3.17392500,-0.29364910
-0.37201917,-0.79348120,-0.28571430
-0.37197821,2.38044400,-0.29364910
-0.37193725,5.55436900,-0.28571430
-0.37189629,6.34785000,-0.29364910
-0.37185533,6.34785000,-0.29364910
-0.37181437,7.14133100,-0.29364910
-0.37177341,7.14133100,-0.30158390
-0.37173245,5.55436900,-0.30158390
-0.37169149,5.55436900,-0.29364910
-0.37165053,5.55436900,-0.28571430
-0.37160957,3.17392500,-0.29364910
-0.37156861,0.79348120,-0.28571430
-0.37152765,-1.58696200,-0.30158390
-0.37148669,-3.17392500,-0.29364910
-0.37144573,-7.14133100,-0.30158390
-0.37140477,-7.14133100,-0.30158390
-0.37136381,-7.93481200,-0.29364910
-0.37132285,-7.93481200,-0.29364910
-0.37128189,-8.72829300,-0.29364910
-0.37124093,-6.34785000,-0.28571430
-0.37119997,-3.96740600,-0.28571430
-0.37115901,-3.17392500,-0.28571430
-0.37111805,0.79348120,-0.30158390
-0.37107709,1.58696200,-0.30158390
-0.37103613,3.17392500,-0.29364910
-0.37099517,5.55436900,-0.30158390
-0.37095421,6.34785000,-0.29364910
-0.37091325,7.14133100,-0.28571430
-0.37087229,6.34785000,-0.30158390
-0.37083133,7.14133100,-0.28571430
-0.37079037,5.55436900,-0.29364910
-0.37074941,4.76088700,-0.30158390
-0.37070845,3.17392500,-0.29364910
-0.37066749,0.79348120,-0.29364910
-0.37062653,-1.58696200,-0.28571430
-0.37058557,-3.17392500,-0.29364910
-0.37054461,-5.55436900,-0.29364910
-0.37050365,-7.14133100,-0.30158390
-0.37046269,-7.93481200,-0.28571430
-0.37042173,-8.72829300,-0.29364910
-0.37038077,-8.72829300,-0.30158390
-0.37033981,-7.93481200,-0.28571430
-0.37029885,-4.76088700,-0.29364910
-0.37025789,-3.96740600,-0.29364910
-0.37021693,-0.79348120,-0.29364910
-0.37017597,0.79348120,-0.28571430
-0.37013501,2.38044400,-0.29364910
-0.37009405,4.76088700,-0.29364910
-0.37005309,7.14133100,-0.30158390
-0.37001213,7.14133100,-0.30158390
-0.36997117,8.72829300,-0.30158390
-0.36993021,7.14133100,-0.30158390
-0.36988925,6.34785000,-0.30158390
-0.36984829,4.76088700,-0.30158390
-0.36980733,3.96740600,-0.30951870
-0.36976637,2.38044400,-0.30158390
-0.36972541,-0.79348120,-0.30158390
-0.36968445,-0.79348120,-0.29364910
-0.36964349,-3.96740600,-0.30158390
-0.36960253,-6.34785000,-0.30158390
-0.36956157,-7.14133100,-0.29364910
-0.36952061,-7.14133100,-0.28571430
-0.36947965,-8.72829300,-0.29364910
-0.36943869,-7.93481200,-0.29364910
-0.36939773,-7.14133100,-0.28571430
-0.36935677,-6.34785000,-0.30158390
-0.36931581,-3.96740600,-0.30158390
-0.36927485,-0.79348120,-0.29364910
-0.36923389,0.00000000,-0.30951870
-0.36919293,3.96740600,-0.28571430
-0.36915197,4.76088700,-0.29364910
-0.36911101,5.55436900,-0.29364910
-0.36907005,7.14133100,-0.28571430
-0.36902909,5.55436900,-0.30158390
-0.36898813,6.34785000,-0.29364910
-0.36894717,5.55436900,-0.30158390
-0.36890621,5.55436900,-0.28571430
-0.36886525,3.96740600,-0.30158390
-0.36882429,2.38044400,-0.29364910
-0.36878333,-0.79348120,-0.30158390
-0.36874237,0.00000000,-0.29364910
-0.36870141,-3.96740600,-0.30951870
-0.36866045,-7.14133100,-0.28571430
-0.36861949,-7.93481200,-0.29364910
-0.36857853,-8.72829300,-0.29364910
-0.36853757,-8.72829300,-0.28571430
-0.36849661,-7.93481200,-0.30158390
-0.36845565,-7.14133100,-0.29364910
-0.36841469,-5.55436900,-0.28571430
-0.36837373,-3.96740600,-0.29364910
-0.36833277,0.79348120,-0.28571430
-0.36829181,2.38044400,-0.29364910
-0.36825085,2.38044400,-0.30158390
-0.36820989,4.76088700,-0.30951870
-0.36816893,5.55436900,-0.30158390
-0.36812797,7.93481200,-0.30158390
-0.36808701,6.34785000,-0.30158390
-0.36804605,5.55436900,-0.29364910
-0.36800509,5.55436900,-0.30158390
-0.36796413,6.34785000,-0.29364910
-0.36792317,4.76088700,-0.30158390
-0.36788221,3.17392500,-0.29364910
-0.36784125,0.00000000,-0.30158390
-0.36780029,-0.79348120,-0.30158390
-0.36775933,-3.17392500,-0.30158390
-0.36771837,-6.34785000,-0.29364910
-0.36767741,-7.93481200,-0.30158390
-0.36763645,-7.93481200,-0.30158390
-0.36759549,-7.93481200,-0.30158390
-0.36755453,-7.14133100,-0.30158390
-0.36751357,-7.14133100,-0.30158390
-0.36747261,-4.76088700,-0.30158390
-0.36743165,-3.17392500,-0.29364910
-0.36739069,-0.79348120,-0.29364910
-0.36734973,1.58696200,-0.30158390
-0.36730877,2.38044400,-0.29364910
-0.36726781,4.76088700,-0.29364910
-0.36722685,5.55436900,-0.30158390
-0.36718589,7.14133100,-0.30158390
-0.36714493,6.34785000,-0.30158390
-0.36710397,5.55436900,-0.30951870
-0.36706301,5.55436900,-0.30158390
-0.36702205,5.55436900,-0.29364910
-0.36698109,4.76088700,-0.29364910
-0.36694013,2.38044400,-0.30158390
-0.36689917,0.00000000,-0.29364910
-0.36685821,-0.79348120,-0.30951870
-0.36681725,-3.96740600,-0.30158390
-0.36677629,-3.96740600,-0.30158390
-0.36673533,-7.14133100,-0.30158390
-0.36669437,-7.14133100,-0.30951870
-0.36665341,-8.72829300,-0.30158390
-0.36661245,-7.14133100,-0.30951870
-0.36657149,-7.14133100,-0.30158390
-0.36653053,-4.76088700,-0.30951870
-0.36648957,-3.96740600,-0.30158390
-0.36644861,-3.17392500,-0.30951870
-0.36640765,0.79348120,-0.30158390
-0.36636669,2.38044400,-0.29364910
-0.36632573,3.96740600,-0.29364910
-0.36628477,7.14133100,-0.30158390
-0.36624381,5.55436900,-0.30951870
-0.36620285,5.55436900,-0.30951870
-0.36616189,6.34785000,-0.30158390
-0.36612093,5.55436900,-0.31745350
-0.36607997,5.55436900,-0.30158390
-0.36603901,4.76088700,-0.29364910
-0.36599805,3.96740600,-0.31745350
-0.36595709,0.79348120,-0.30158390
-0.36591613,-0.79348120,-0.30951870
-0.36587517,-3.17392500,-0.29364910
-0.36583421,-6.34785000,-0.30158390
-0.36579325,-7.93481200,-0.30951870
-0.36575229,-7.93481200,-0.30951870
-0.36571133,-7.93481200,-0.29364910
-0.36567037,-8.72829300,-0.30158390
-0.36562941,-7.14133100,-0.30158390
-0.36558845,-7.14133100,-0.30158390
-0.36554749,-3.96740600,-0.29364910
-0.36550653,0.00000000,-0.30951870
-0.36546557,2.38044400,-0.30158390
-0.36542461,2.38044400,-0.30951870
-0.36538365,4.76088700,-0.30951870
-0.36534269,5.55436900,-0.30158390
-0.36530173,6.34785000,-0.31745350
-0.36526077,7.93481200,-0.30158390
-0.36521981,6.34785000,-0.30951870
-0.36517885,6.34785000,-0.30951870
-0.36513789,5.55436900,-0.30951870
-0.36509693,3.17392500,-0.30158390
-0.36505597,3.17392500,-0.30951870
-0.36501501,0.79348120,-0.29364910
-0.36497405,-2.38044400,-0.30158390
-0.36493309,-3.96740600,-0.30158390
-0.36489213,-4.76088700,-0.30951870
-0.36485117,-7.14133100,-0.30951870
-0.36481021,-7.93481200,-0.30951870
-0.36476925,-10.31526000,-0.30158390
-0.36472829,-8.72829300,-0.30951870
-0.36468733,-5.55436900,-0.30158390
-0.36464637,-3.17392500,-0.30158390
-0.36460541,-1.58696200,-0.30158390
-0.36456445,0.00000000,-0.30951870
-0.36452349,1.58696200,-0.29364910
-0.36448253,3.17392500,-0.30158390
-0.36444157,4.76088700,-0.31745350
-0.36440061,5.55436900,-0.30158390
-0.36435965,5.55436900,-0.30951870
-0.36431869,6.34785000,-0.30951870
-0.36427773,7.93481200,-0.30951870
-0.36423677,6.34785000,-0.29364910
-0.36419581,3.96740600,-0.30951870
-0.36415485,3.96740600,-0.30158390
-0.36411389,2.38044400,-0.30951870
-0.36407293,-0.79348120,-0.30158390
-0.36403197,-1.58696200,-0.30951870
-0.36399101,-4.76088700,-0.30951870
-0.36395005,-7.14133100,-0.30951870
-0.36390909,-7.14133100,-0.30951870
-0.36386813,-7.93481200,-0.30158390
-0.36382717,-7.93481200,-0.32538830
-0.36378621,-7.93481200,-0.30158390
-0.36374525,-5.55436900,-0.30158390
-0.36370429,-4.76088700,-0.30951870
-0.36366333,-3.17392500,-0.30951870
-0.36362237,0.79348120,-0.30158390
-0.36358141,2.38044400,-0.30951870
-0.36354045,3.96740600,-0.31745350
-0.36349949,5.55436900,-0.30158390
-0.36345853,6.34785000,-0.30951870
-0.36341757,5.55436900,-0.30158390
-0.36337661,7.93481200,-0.30951870
-0.36333565,7.14133100,-0.30158390
-0.36329469,5.55436900,-0.30158390
-0.36325373,5.55436900,-0.30951870
-0.36321277,3.17392500,-0.31745350
-0.36317181,2.38044400,-0.30951870
-0.36313085,-0.79348120,-0.30951870
-0.36308989,-2.38044400,-0.30158390
-0.36304893,-4.76088700,-0.30951870
-0.36300797,-6.34785000,-0.30951870
-0.36296701,-7.14133100,-0.30158390
-0.36292605,-7.93481200,-0.30951870
-0.36288509,-7.93481200,-0.30158390
-0.36284413,-6.34785000,-0.30158390
-0.36280317,-4.76088700,-0.29364910
-0.36276221,-2.38044400,-0.30951870
-0.36272125,-2.38044400,-0.31745350
-0.36268029,0.00000000,-0.30951870
-0.36263933,2.38044400,-0.30951870
-0.36259837,4.76088700,-0.30158390
-0.36255741,5.55436900,-0.30951870
-0.36251645,5.55436900,-0.29364910
-0.36247549,6.34785000,-0.30951870
-0.36243453,6.34785000,-0.30158390
-0.36239357,6.34785000,-0.30951870
-0.36235261,5.55436900,-0.31745350
-0.36231165,3.17392500,-0.30951870
-0.36227069,3.17392500,-0.30951870
-0.36222973,2.38044400,-0.30951870
-0.36218877,-0.79348120,-0.30951870
-0.36214781,-1.58696200,-0.30951870
-0.36210685,-4.76088700,-0.31745350
-0.36206589,-7.14133100,-0.31745350
-0.36202493,-7.14133100,-0.30951870
-0.36198397,-7.14133100,-0.29364910
-0.36194301,-7.93481200,-0.30951870
-0.36190205,-7.93481200,-0.30951870
-0.36186109,-4.76088700,-0.30951870
-0.36182013,-3.96740600,-0.30158390
-0.36177917,-0.79348120,-0.30158390
-0.36173821,-0.79348120,-0.30951870
-0.36169725,1.58696200,-0.30951870
-0.36165629,3.17392500,-0.30158390
-0.36161533,3.96740600,-0.30951870
-0.36157437,6.34785000,-0.30951870
-0.36153341,6.34785000,-0.30158390
-0.36149245,7.93481200,-0.30951870
-0.36145149,6.34785000,-0.31745350
-0.36141053,6.34785000,-0.30158390
-0.36136957,4.76088700,-0.30951870
-0.36132861,2.38044400,-0.30158390
-0.36128765,2.38044400,-0.30951870
-0.36124669,-0.79348120,-0.31745350
-0.36120573,-1.58696200,-0.31745350
-0.36116477,-3.96740600,-0.30158390
-0.36112381,-6.34785000,-0.30951870
-0.36108285,-7.14133100,-0.30158390
-0.36104189,-7.93481200,-0.30951870
-0.36100093,-8.72829300,-0.30158390
-0.36095997,-9.52177400,-0.31745350
-0.36091901,-7.14133100,-0.30951870
-0.36087805,-4.76088700,-0.30158390
-0.36083709,-3.96740600,-0.30951870
-0.36079613,-1.58696200,-0.32538830
-0.36075517,2.38044400,-0.30951870
-0.36071421,3.17392500,-0.30951870
-0.36067325,3.96740600,-0.31745350
-0.36063229,4.76088700,-0.31745350
-0.36059133,7.93481200,-0.30951870
-0.36055037,7.93481200,-0.30158390
-0.36050941,6.34785000,-0.31745350
-0.36046845,7.93481200,-0.31745350
-0.36042749,4.76088700,-0.30951870
-0.36038653,3.17392500,-0.30951870
-0.36034557,3.17392500,-0.30951870
-0.36030461,1.58696200,-0.30158390
-0.36026365,-0.79348120,-0.31745350
-0.36022269,-1.58696200,-0.31745350
-0.36018173,-4.76088700,-0.31745350
-0.36014077,-6.34785000,-0.30951870
-0.36009981,-7.14133100,-0.30951870
-0.36005885,-8.72829300,-0.30158390
-0.36001789,-7.93481200,-0.31745350
-0.35997693,-7.14133100,-0.31745350
-0.35993597,-5.55436900,-0.30951870
-0.35989501,-4.76088700,-0.30951870
-0.35985405,-3.96740600,-0.30951870
-0.35981309,-1.58696200,-0.31745350
-0.35977213,1.58696200,-0.31745350
-0.35973117,3.17392500,-0.31745350
-0.35969021,4.76088700,-0.30158390
-0.35964925,6.34785000,-0.30951870
-0.35960829,7.14133100,-0.31745350
-0.35956733,7.93481200,-0.32538830
-0.35952637,7.93481200,-0.30951870
-0.35948541,7.93481200,-0.31745350
-0.35944445,5.55436900,-0.31745350
-0.35940349,5.55436900,-0.32538830
-0.35936253,4.76088700,-0.31745350
-0.35932157,1.58696200,-0.30951870
-0.35928061,-1.58696200,-0.30951870
-0.35923965,-3.96740600,-0.30951870
-0.35919869,-3.96740600,-0.31745350
-0.35915773,-7.14133100,-0.30951870
-0.35911677,-7.14133100,-0.31745350
-0.35907581,-7.93481200,-0.30951870
-0.35903485,-8.72829300,-0.30951870
-0.35899389,-7.93481200,-0.30951870
-0.35895293,-7.14133100,-0.31745350
-0.35891197,-5.55436900,-0.30158390
-0.35887101,-3.96740600,-0.31745350
-0.35883005,0.00000000,-0.32538830
-0.35878909,2.38044400,-0.31745350
-0.35874813,2.38044400,-0.31745350
-0.35870717,4.76088700,-0.30951870
-0.35866621,4.76088700,-0.30951870
-0.35862525,7.14133100,-0.32538830
-0.35858429,6.34785000,-0.31745350
-0.35854333,6.34785000,-0.31745350
-0.35850237,4.76088700,-0.30951870
-0.35846141,6.34785000,-0.32538830
-0.35842045,4.76088700,-0.30951870
-0.35837949,3.96740600,-0.30951870
-0.35833853,2.38044400,-0.30951870
-0.35829757,0.00000000,-0.30951870
-0.35825661,-0.79348120,-0.31745350
-0.35821565,-3.96740600,-0.31745350
-0.35817469,-4.76088700,-0.31745350
-0.35813373,-7.14133100,-0.31745350
-0.35809277,-7.93481200,-0.31745350
-0.35805181,-8.72829300,-0.33332320
-0.35801085,-7.93481200,-0.31745350
-0.35796989,-7.93481200,-0.31745350
-0.35792893,-5.55436900,-0.31745350
-0.35788797,-3.96740600,-0.32538830
-0.35784701,-1.58696200,-0.31745350
-0.35780605,0.00000000,-0.30951870
-0.35776509,1.58696200,-0.30951870
-0.35772413,3.96740600,-0.31745350
-0.35768317,5.55436900,-0.31745350
-0.35764221,5.55436900,-0.31745350
-0.35760125,7.93481200,-0.30951870
-0.35756029,6.34785000,-0.31745350
-0.35751933,6.34785000,-0.32538830
-0.35747837,7.14133100,-0.30951870
-0.35743741,5.55436900,-0.31745350
-0.35739645,3.96740600,-0.30951870
-0.35735549,4.76088700,-0.31745350
-0.35731453,3.96740600,-0.33332320
-0.35727357,-0.79348120,-0.32538830
-0.35723261,-2.38044400,-0.30951870
-0.35719165,-3.96740600,-0.31745350
-0.35715069,-4.76088700,-0.31745350
-0.35710973,-7.14133100,-0.31745350
-0.35706877,-8.72829300,-0.32538830
-0.35702781,-8.72829300,-0.31745350
-0.35698685,-9.52177400,-0.30951870
-0.35694589,-7.93481200,-0.30951870
-0.35690493,-4.76088700,-0.31745350
-0.35686397,-3.96740600,-0.30951870
-0.35682301,-2.38044400,-0.32538830
-0.35678205,-0.79348120,-0.31745350
-0.35674109,2.38044400,-0.31745350
-0.35670013,3.17392500,-0.32538830
-0.35665917,4.76088700,-0.31745350
-0.35661821,5.55436900,-0.31745350
-0.35657725,6.34785000,-0.31745350
-0.35653629,7.14133100,-0.31745350
-0.35649533,5.55436900,-0.31745350
-0.35645437,6.34785000,-0.30951870
-0.35641341,5.55436900,-0.31745350
-0.35637245,4.76088700,-0.32538830
-0.35633149,3.17392500,-0.31745350
-0.35629053,2.38044400,-0.30951870
-0.35624957,-0.79348120,-0.31745350
-0.35620861,-0.79348120,-0.31745350
-0.35616765,-3.96740600,-0.30951870
-0.35612669,-5.55436900,-0.32538830
-0.35608573,-7.14133100,-0.31745350
-0.35604477,-7.93481200,-0.31745350
-0.35600381,-7.93481200,-0.31745350
-0.35596285,-7.93481200,-0.31745350
-0.35592189,-7.93481200,-0.33332320
-0.35588093,-6.34785000,-0.32538830
-0.35583997,-3.96740600,-0.33332320
-0.35579901,-1.58696200,-0.31745350
-0.35575805,-0.79348120,-0.31745350
-0.35571709,2.38044400,-0.32538830
-0.35567613,3.96740600,-0.30951870
-0.35563517,3.96740600,-0.32538830
-0.35559421,5.55436900,-0.30951870
-0.35555325,7.14133100,-0.31745350
-0.35551229,6.34785000,-0.32538830
-0.35547133,6.34785000,-0.33332320
-0.35543037,7.14133100,-0.32538830
-0.35538941,5.55436900,-0.30158390
-0.35534845,3.17392500,-0.31745350
-0.35530749,4.76088700,-0.30951870
-0.35526653,1.58696200,-0.30951870
