Time,Channel A,Channel B
(s),(V),(mV)

9.78092026,2.85714300,376.97990000
9.78108410,2.85714300,384.91470000
9.78124794,2.93649100,384.91470000
9.78141178,3.01583900,392.84950000
9.78157562,3.09518700,396.81690000
9.78173946,3.17453500,384.91470000
9.78190330,3.09518700,384.91470000
9.78206714,3.17453500,384.91470000
9.78223098,3.25388300,384.91470000
9.78239482,3.41258000,373.01250000
9.78255866,3.41258000,396.81690000
9.78272250,3.49192800,380.94730000
9.78288634,3.57127600,369.04500000
9.78305018,3.65062400,384.91470000
9.78321402,3.65062400,376.97990000
9.78337786,3.80932000,388.88210000
9.78354170,3.88866900,380.94730000
9.78370554,3.88866900,388.88210000
9.78386938,4.04736500,380.94730000
9.78403322,3.96801700,380.94730000
9.78419706,4.12671300,376.97990000
9.78436090,4.20606100,376.97990000
9.78452474,4.20606100,380.94730000
9.78468858,4.20606100,380.94730000
9.78485242,4.20606100,384.91470000
9.78501626,4.20606100,365.07770000
9.78518010,4.20606100,384.91470000
9.78534394,4.28571400,384.91470000
9.78550778,4.28571400,373.01250000
9.78567162,4.28571400,384.91470000
9.78583546,4.36506200,380.94730000
9.78599930,4.28571400,392.84950000
9.78616314,4.28571400,369.04500000
9.78632698,4.36506200,376.97990000
9.78649082,4.28571400,373.01250000
9.78665466,4.20606100,380.94730000
9.78681850,4.28571400,392.84950000
9.78698234,4.28571400,376.97990000
9.78714618,4.20606100,380.94730000
9.78731002,4.20606100,396.81690000
9.78747386,4.20606100,380.94730000
9.78763770,4.20606100,380.94730000
9.78780154,4.12671300,376.97990000
9.78796538,4.12671300,384.91470000
9.78812922,4.12671300,384.91470000
9.78829306,4.04736500,384.91470000
9.78845690,4.04736500,380.94730000
9.78862074,4.04736500,384.91470000
9.78878458,3.96801700,384.91470000
9.78894842,3.96801700,380.94730000
9.78911226,3.96801700,376.97990000
9.78927610,3.96801700,376.97990000
9.78943994,3.80932000,380.94730000
9.78960378,3.80932000,392.84950000
9.78976762,3.80932000,380.94730000
9.78993146,3.80932000,384.91470000
9.79009530,3.72997200,384.91470000
9.79025914,3.72997200,384.91470000
9.79042298,3.72997200,380.94730000
9.79058682,3.65062400,384.91470000
9.79075066,3.57127600,396.81690000
9.79091450,3.57127600,373.01250000
9.79107834,3.49192800,384.91470000
9.79124218,3.49192800,388.88210000
9.79140602,3.41258000,376.97990000
9.79156986,3.33323200,380.94730000
9.79173370,3.25388300,380.94730000
9.79189754,3.17453500,376.97990000
9.79206138,3.25388300,376.97990000
9.79222522,3.09518700,380.94730000
9.79238906,3.01583900,384.91470000
9.79255290,2.93649100,384.91470000
9.79271674,2.93649100,384.91470000
9.79288058,2.93649100,388.88210000
9.79304442,2.93649100,369.04500000
9.79320826,2.85714300,369.04500000
9.79337210,2.85714300,376.97990000
9.79353594,2.77749000,376.97990000
9.79369978,2.69814100,373.01250000
9.79386362,2.69814100,373.01250000
9.79402746,2.77749000,373.01250000
9.79419130,2.69814100,365.07770000
9.79435514,2.77749000,380.94730000
9.79451898,2.77749000,373.01250000
9.79468282,2.77749000,388.88210000
9.79484666,2.77749000,376.97990000
9.79501050,2.85714300,373.01250000
9.79517434,2.85714300,373.01250000
9.79533818,2.93649100,373.01250000
9.79550202,2.93649100,376.97990000
9.79566586,3.01583900,369.04500000
9.79582970,3.09518700,376.97990000
9.79599354,3.17453500,373.01250000
9.79615738,3.25388300,384.91470000
9.79632122,3.33323200,388.88210000
9.79648506,3.41258000,365.07770000
9.79664890,3.49192800,376.97990000
9.79681274,3.65062400,361.11030000
9.79697658,3.72997200,376.97990000
9.79714042,3.88866900,384.91470000
9.79730426,3.96801700,376.97990000
9.79746810,4.04736500,388.88210000
9.79763194,4.12671300,369.04500000
9.79779578,4.28571400,384.91470000
9.79795962,4.36506200,384.91470000
9.79812346,4.44441000,376.97990000
9.79828730,4.52375900,380.94730000
9.79845114,4.68245500,376.97990000
9.79861498,4.84115100,365.07770000
9.79877882,4.84115100,380.94730000
9.79894266,4.99984700,376.97990000
9.79910650,4.99984700,373.01250000
9.79927034,5.23789200,376.97990000
9.79943418,5.31724000,384.91470000
9.79959802,5.31724000,376.97990000
9.79976186,5.39658800,373.01250000
9.79992570,5.47593600,365.07770000
9.80008954,5.63463300,376.97990000
9.80025338,5.55528500,384.91470000
9.80041722,5.55528500,376.97990000
9.80058106,5.63463300,388.88210000
9.80074490,5.71428600,376.97990000
9.80090874,5.71428600,380.94730000
9.80107258,5.63463300,376.97990000
9.80123642,5.63463300,384.91470000
9.80140026,5.55528500,380.94730000
9.80156410,5.55528500,376.97990000
9.80172794,5.47593600,373.01250000
9.80189178,5.39658800,373.01250000
9.80205562,5.31724000,380.94730000
9.80221946,5.15854400,373.01250000
9.80238330,5.07919500,373.01250000
9.80254714,4.84115100,388.88210000
9.80271098,4.68245500,357.14290000
9.80287482,4.60310700,369.04500000
9.80303866,4.44441000,384.91470000
9.80320250,4.28571400,365.07770000
9.80336634,4.04736500,388.88210000
9.80353018,3.88866900,384.91470000
9.80369402,3.72997200,369.04500000
9.80385786,3.49192800,384.91470000
9.80402170,3.33323200,369.04500000
9.80418554,3.17453500,369.04500000
9.80434938,3.09518700,373.01250000
9.80451322,2.93649100,369.04500000
9.80467706,2.85714300,373.01250000
9.80484090,2.77749000,376.97990000
9.80500474,2.69814100,380.94730000
9.80516858,2.77749000,376.97990000
9.80533242,2.77749000,384.91470000
9.80549626,2.85714300,384.91470000
9.80566010,2.93649100,369.04500000
9.80582394,3.09518700,373.01250000
9.80598778,3.25388300,369.04500000
9.80615162,3.41258000,365.07770000
9.80631546,3.65062400,373.01250000
9.80647930,3.88866900,376.97990000
9.80664314,4.12671300,380.94730000
9.80680698,4.36506200,376.97990000
9.80697082,4.60310700,369.04500000
9.80713466,4.92049900,369.04500000
9.80729850,5.15854400,380.94730000
9.80746234,5.23789200,373.01250000
9.80762618,5.39658800,369.04500000
9.80779002,5.55528500,376.97990000
9.80795386,5.55528500,369.04500000
9.80811770,5.63463300,380.94730000
9.80828154,5.63463300,373.01250000
